P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
ASX-A2M,2020-01-23,15.31,2020-06-09,18.2,2020-02-27,15.75,OPEN,2.87,21.0,25.0,15.0
ASX-A2M,2020-01-23,15.31,2020-10-07,15.72,2020-02-17,15.72,CLOSED,2.68,27.0,10.0,100.0
ASX-A2M,2020-01-23,15.31,2020-02-13,16.63,2020-02-13,15.2,CLOSED,-0.72,-9.0,100.0,-8.0
ASX-A2M,2020-01-23,15.31,2020-02-03,15.78,2020-02-03,14.16,CLOSED,-7.51,-172.0,100.0,-245.0
ASX-A2M,2020-01-23,15.31,2020-02-13,16.63,2020-02-13,15.2,CLOSED,-0.72,-9.0,100.0,-8.0
ASX-A2M,2020-01-23,15.31,2020-03-04,18.48,2020-02-27,15.75,OPEN,2.87,21.0,85.0,14.0
NFLX,2020-01-23,349.6,2020-08-04,491.61,2020-02-17,491.61,CLOSED,40.62,409.0,13.0,100.0
ITA,2020-01-23,231.24,2020-05-25,239.52,2020-02-11,239.52,CLOSED,3.58,47.0,15.0,100.0
NFLX,2020-01-23,349.6,2020-07-14,453.54,2020-02-17,453.54,CLOSED,29.73,300.0,14.0,100.0
ITA,2020-01-23,231.24,2021-01-08,253.55,2020-02-26,213.98,OPEN,-7.46,-55.0,10.0,-77.0
ITA,2020-01-23,231.24,2020-04-25,234.01,2020-02-05,234.01,CLOSED,1.2,23.0,14.0,100.0
ASX-CQR,2020-01-24,4.67,2020-11-19,4.97,2020-02-10,4.97,CLOSED,6.42,95.0,6.0,100.0
ASX-CQR,2020-01-24,4.67,2020-07-04,4.99,2020-02-17,4.99,CLOSED,6.85,72.0,15.0,100.0
ASX-NAN,2020-01-28,6.83,2020-12-18,9.64,2020-02-27,6.8,OPEN,-0.44,-4.0,9.0,-1.0
WMT,2020-01-28,116.6,2021-01-15,129.36,2020-02-26,113.78,OPEN,-2.42,-21.0,8.0,-22.0
DIS,2020-01-28,138.37,2020-08-19,148.61,2020-02-26,123.36,OPEN,-10.85,-94.0,14.0,-147.0
DIS,2020-01-28,138.37,2020-07-16,147.68,2020-02-26,123.36,OPEN,-10.85,-94.0,17.0,-161.0
ASX-CWN,2020-01-29,11.55,2020-04-01,12.18,2020-02-27,10.46,OPEN,-9.44,-82.0,46.0,-173.0
ASX-CWN,2020-01-29,11.55,2020-07-21,12.53,2020-02-27,10.46,OPEN,-9.44,-82.0,17.0,-111.0
ASX-AGL,2020-01-29,20.14,2020-07-03,21.37,2020-02-27,19.51,OPEN,-3.13,-27.0,19.0,-51.0
ASX-CWN,2020-01-29,11.55,2020-04-11,12.08,2020-02-27,10.46,OPEN,-9.44,-82.0,40.0,-206.0
ASX-CWN,2020-01-29,11.55,2020-07-24,12.34,2020-02-27,10.46,OPEN,-9.44,-82.0,16.0,-138.0
0268.HK,2020-01-29,8.71,2020-06-09,9.48,2020-02-04,9.48,CLOSED,8.84,371.0,5.0,100.0
0268.HK,2020-01-29,8.71,2020-09-12,11.65,2020-02-27,10.66,OPEN,22.39,195.0,13.0,66.0
ITA,2020-01-29,232.11,2021-01-10,265.51,2020-02-26,213.98,OPEN,-7.81,-70.0,8.0,-54.0
ITA,2020-01-29,232.11,2020-05-30,245.18,2020-02-26,213.98,OPEN,-7.81,-70.0,23.0,-139.0
ITA,2020-01-29,232.11,2020-05-21,241.3,2020-02-26,213.98,OPEN,-7.81,-70.0,25.0,-197.0
ASX-CWN,2020-01-30,11.6,2020-04-12,12.14,2020-02-27,10.46,OPEN,-9.83,-88.0,38.0,-211.0
ASX-IVC,2020-01-30,13.11,2020-12-01,14.77,2020-02-27,14.77,CLOSED,12.66,114.0,9.0,100.0
ASX-IVC,2020-01-30,13.11,2020-12-01,14.77,2020-02-27,14.77,CLOSED,12.66,114.0,9.0,100.0
ASX-CWN,2020-01-30,11.6,2020-07-25,12.39,2020-02-27,10.46,OPEN,-9.83,-88.0,16.0,-144.0
2588.HK,2020-01-30,71.4,2020-03-18,77.04,2020-02-27,71.05,OPEN,-0.49,-4.0,58.0,-6.0
2588.HK,2020-01-30,71.4,2020-04-03,78.62,2020-02-27,71.05,OPEN,-0.49,-4.0,44.0,-5.0
2588.HK,2020-01-30,71.4,2020-06-16,85.34,2020-02-27,71.05,OPEN,-0.49,-4.0,20.0,-3.0
2588.HK,2020-01-30,71.4,2020-07-10,83.65,2020-02-27,71.05,OPEN,-0.49,-4.0,17.0,-3.0
2588.HK,2020-01-30,71.4,2020-05-17,73.67,2020-02-04,73.67,CLOSED,3.18,160.0,5.0,100.0
NFLX,2020-01-30,347.74,2020-06-26,495.11,2020-02-17,495.11,CLOSED,42.38,593.0,12.0,100.0
MMM,2020-01-30,162.51,2020-10-17,184.03,2020-02-26,148.96,OPEN,-8.34,-78.0,10.0,-63.0
NFLX,2020-01-30,347.74,2020-05-05,442.08,2020-02-17,442.08,CLOSED,27.13,380.0,19.0,100.0
MMM,2020-01-30,162.51,2020-11-27,185.75,2020-02-26,148.96,OPEN,-8.34,-78.0,9.0,-58.0
DIS,2020-01-30,137.81,2020-07-18,147.08,2020-02-05,147.08,CLOSED,6.73,283.0,4.0,100.0
MSFT,2020-01-30,172.78,2020-11-30,184.18,2020-02-05,184.18,CLOSED,6.6,277.0,2.0,100.0
ASX-CWN,2020-01-31,11.7,2020-04-13,12.24,2020-02-27,10.46,OPEN,-10.6,-99.0,37.0,-230.0
ASX-CWN,2020-01-31,11.7,2020-07-26,12.5,2020-02-27,10.46,OPEN,-10.6,-99.0,15.0,-155.0
0175.HK,2020-01-31,12.54,2020-10-23,18.85,2020-02-27,14.74,OPEN,17.54,164.0,10.0,35.0
2208.HK,2020-01-31,8.23,2020-12-26,10.94,2020-02-27,8.17,OPEN,-0.73,-7.0,8.0,-2.0
0175.HK,2020-01-31,12.54,2020-11-24,16.86,2020-02-27,14.74,OPEN,17.54,164.0,9.0,51.0
AMZN,2020-01-31,2008.72,2020-08-08,2650.71,2020-02-26,1979.59,OPEN,-1.45,-14.0,14.0,-5.0
AMZN,2020-01-31,2008.72,2020-09-23,2551.88,2020-02-26,1979.59,OPEN,-1.45,-14.0,11.0,-5.0
ASX-VVR,2020-02-03,2.75,2020-04-27,2.92,2020-02-17,2.92,CLOSED,6.18,111.0,17.0,100.0
ASX-VVR,2020-02-03,2.75,2020-09-13,3.23,2020-02-27,2.76,OPEN,0.36,4.0,11.0,2.0
ASX-VVR,2020-02-03,2.75,2020-08-22,2.9,2020-02-17,2.9,CLOSED,5.45,98.0,7.0,100.0
ASX-VVR,2020-02-03,2.75,2020-03-11,2.81,2020-02-13,2.81,CLOSED,2.18,55.0,27.0,100.0
1299.HK,2020-02-03,78.5,2020-09-12,94.12,2020-02-27,78.15,OPEN,-0.45,-5.0,11.0,-2.0
0857.HK,2020-02-03,3.38,2020-10-30,5.39,2020-02-27,3.16,OPEN,-6.51,-68.0,9.0,-11.0
0175.HK,2020-02-03,12.6,2020-10-26,18.94,2020-02-27,14.74,OPEN,16.98,178.0,9.0,34.0
1299.HK,2020-02-03,78.5,2020-06-11,86.48,2020-02-27,78.15,OPEN,-0.45,-5.0,19.0,-4.0
0175.HK,2020-02-03,12.6,2020-11-27,16.94,2020-02-27,14.74,OPEN,16.98,178.0,8.0,49.0
1299.HK,2020-02-03,78.5,2020-04-01,82.75,2020-02-27,78.15,OPEN,-0.45,-5.0,41.0,-8.0
0386.HK,2020-02-03,4.07,2020-04-16,4.23,2020-02-06,4.23,CLOSED,3.93,330.0,4.0,100.0
NKE,2020-02-03,99.27,2020-12-21,120.1,2020-02-26,92.0,OPEN,-7.32,-80.0,7.0,-35.0
AMZN,2020-02-03,2004.2,2020-09-15,2548.34,2020-02-26,1979.59,OPEN,-1.23,-13.0,10.0,-5.0
AMZN,2020-02-03,2004.2,2020-08-13,2651.76,2020-02-26,1979.59,OPEN,-1.23,-13.0,12.0,-4.0
LULU,2020-02-03,246.37,2020-10-15,324.81,2020-02-26,238.56,OPEN,-3.17,-35.0,9.0,-10.0
NKE,2020-02-03,99.27,2020-06-11,107.09,2020-02-26,92.0,OPEN,-7.32,-80.0,18.0,-93.0
NKE,2020-02-03,99.27,2020-04-17,104.0,2020-02-26,92.0,OPEN,-7.32,-80.0,31.0,-154.0
LULU,2020-02-03,246.37,2021-01-09,296.63,2020-02-26,238.56,OPEN,-3.17,-35.0,7.0,-16.0
ASX-CWN,2020-02-04,11.56,2020-04-17,12.09,2020-02-27,10.46,OPEN,-9.52,-104.0,32.0,-208.0
ASX-NAB,2020-02-04,25.6,2021-01-04,27.4,2020-02-19,27.4,CLOSED,7.03,118.0,4.0,100.0
ASX-CWN,2020-02-04,11.56,2020-07-30,12.35,2020-02-27,10.46,OPEN,-9.52,-104.0,13.0,-139.0
0288.HK,2020-02-04,7.45,2020-07-04,9.08,2020-02-27,8.29,OPEN,11.28,124.0,15.0,52.0
0288.HK,2020-02-04,7.45,2020-08-14,11.31,2020-02-27,8.29,OPEN,11.28,124.0,12.0,22.0
2208.HK,2020-02-04,8.31,2021-01-11,11.08,2020-02-27,8.17,OPEN,-1.68,-18.0,7.0,-5.0
1038.HK,2020-02-04,54.05,2021-01-19,66.87,2020-02-27,54.0,OPEN,-0.09,-1.0,7.0,-0.0
2388.HK,2020-02-04,26.0,2021-02-02,33.46,2020-02-27,27.1,OPEN,4.23,46.0,6.0,15.0
2800.HK,2020-02-04,26.85,2020-12-07,31.8,2020-02-27,27.15,OPEN,1.12,12.0,7.0,6.0
0175.HK,2020-02-04,12.76,2020-10-27,19.18,2020-02-27,14.74,OPEN,15.52,170.0,9.0,31.0
2208.HK,2020-02-04,8.31,2020-12-30,11.05,2020-02-27,8.17,OPEN,-1.68,-18.0,7.0,-5.0
0175.HK,2020-02-04,12.76,2020-11-28,17.16,2020-02-27,14.74,OPEN,15.52,170.0,8.0,45.0
1038.HK,2020-02-04,54.05,2020-06-27,57.33,2020-02-27,54.0,OPEN,-0.09,-1.0,16.0,-2.0
1816.HK,2020-02-04,1.91,2020-04-08,2.01,2020-02-11,2.01,CLOSED,5.24,189.0,11.0,100.0
1038.HK,2020-02-04,54.05,2020-04-02,55.81,2020-02-27,54.0,OPEN,-0.09,-1.0,40.0,-3.0
2800.HK,2020-02-04,26.85,2020-07-13,28.79,2020-02-27,27.15,OPEN,1.12,12.0,14.0,15.0
0267.HK,2020-02-04,8.87,2020-03-24,9.57,2020-02-27,9.05,OPEN,2.03,22.0,47.0,26.0
0288.HK,2020-02-04,7.45,2020-06-28,8.05,2020-02-07,8.05,CLOSED,8.05,676.0,2.0,100.0
0267.HK,2020-02-04,8.87,2020-05-30,11.13,2020-02-27,9.05,OPEN,2.03,22.0,20.0,8.0
MA,2020-02-04,329.12,2020-11-19,428.09,2020-02-26,298.04,OPEN,-9.44,-108.0,8.0,-31.0
MA,2020-02-04,329.12,2020-05-30,379.01,2020-02-26,298.04,OPEN,-9.44,-108.0,19.0,-62.0
UPS,2020-02-04,103.38,2020-04-11,106.19,2020-02-05,106.19,CLOSED,2.72,inf,0.0,100.0
MMM,2020-02-04,157.24,2020-10-22,178.06,2020-02-26,148.96,OPEN,-5.27,-60.0,8.0,-40.0
MA,2020-02-04,329.12,2020-04-21,351.07,2020-02-26,298.04,OPEN,-9.44,-108.0,29.0,-142.0
MMM,2020-02-04,157.24,2020-12-02,179.73,2020-02-26,148.96,OPEN,-5.27,-60.0,7.0,-37.0
QQQ,2020-02-04,227.47,2020-07-13,239.69,2020-02-26,216.48,OPEN,-4.83,-55.0,14.0,-90.0
QQQ,2020-02-04,227.47,2020-05-14,231.18,2020-02-10,231.18,CLOSED,1.63,68.0,6.0,100.0
UPS,2020-02-04,103.38,2020-08-10,109.66,2020-02-26,93.73,OPEN,-9.33,-107.0,12.0,-154.0
UPS,2020-02-04,103.38,2020-04-06,107.01,2020-02-06,107.01,CLOSED,3.51,442.0,3.0,100.0
ASX-VVR,2020-02-05,2.77,2020-03-24,2.91,2020-02-17,2.91,CLOSED,5.05,106.0,25.0,100.0
ASX-VVR,2020-02-05,2.77,2020-07-20,3.07,2020-02-27,2.76,OPEN,-0.36,-4.0,13.0,-3.0
ASX-VVR,2020-02-05,2.77,2020-10-18,2.93,2020-02-27,2.76,OPEN,-0.36,-4.0,9.0,-6.0
ASX-VVR,2020-02-05,2.77,2020-02-27,2.85,2020-02-17,2.85,CLOSED,2.89,61.0,55.0,100.0
ASX-ASX,2020-02-05,85.74,2020-12-31,91.75,2020-02-27,76.63,OPEN,-10.63,-122.0,7.0,-152.0
ASX-ORG,2020-02-05,7.8,2020-04-07,8.42,2020-02-27,7.03,OPEN,-9.87,-113.0,35.0,-124.0
ASX-ORG,2020-02-05,7.8,2020-04-12,8.25,2020-02-27,7.03,OPEN,-9.87,-113.0,33.0,-171.0
2588.HK,2020-02-05,74.2,2020-07-04,87.29,2020-02-27,71.05,OPEN,-4.25,-49.0,15.0,-24.0
2588.HK,2020-02-05,74.2,2020-07-07,84.83,2020-02-27,71.05,OPEN,-4.25,-49.0,14.0,-30.0
2768.HK,2020-02-05,2.87,2020-04-12,3.53,2020-02-27,3.08,OPEN,7.32,84.0,33.0,32.0
2768.HK,2020-02-05,2.87,2020-02-26,3.55,2020-02-26,3.05,CLOSED,6.27,75.0,100.0,26.0
0288.HK,2020-02-05,7.66,2020-07-05,9.34,2020-02-27,8.29,OPEN,8.22,94.0,15.0,37.0
0288.HK,2020-02-05,7.66,2020-08-15,11.63,2020-02-27,8.29,OPEN,8.22,94.0,11.0,16.0
2768.HK,2020-02-05,2.87,2020-02-14,3.09,2020-02-13,3.09,CLOSED,7.67,242.0,89.0,100.0
0435.HK,2020-02-05,4.93,2020-10-01,5.62,2020-02-27,4.7,OPEN,-4.67,-53.0,9.0,-33.0
1310.HK,2020-02-05,13.74,2020-09-08,15.61,2020-02-27,14.3,OPEN,4.08,47.0,10.0,30.0
2588.HK,2020-02-05,74.2,2020-04-02,80.17,2020-02-27,71.05,OPEN,-4.25,-49.0,39.0,-53.0
0435.HK,2020-02-05,4.93,2020-11-15,5.69,2020-02-27,4.7,OPEN,-4.67,-53.0,8.0,-30.0
0175.HK,2020-02-05,13.06,2020-10-28,19.63,2020-02-27,14.74,OPEN,12.86,147.0,8.0,26.0
0175.HK,2020-02-05,13.06,2020-11-29,17.56,2020-02-27,14.74,OPEN,12.86,147.0,7.0,37.0
1816.HK,2020-02-05,1.94,2020-04-09,2.04,2020-02-27,1.93,OPEN,-0.52,-6.0,34.0,-10.0
0288.HK,2020-02-05,7.66,2020-06-29,8.27,2020-02-12,8.27,CLOSED,7.96,287.0,5.0,100.0
ITA,2020-02-05,234.89,2021-01-26,270.31,2020-02-26,213.98,OPEN,-8.9,-107.0,6.0,-59.0
UPS,2020-02-05,106.04,2020-04-12,108.92,2020-02-26,93.73,OPEN,-11.61,-139.0,31.0,-427.0
IXN,2020-02-05,226.47,2020-06-26,240.99,2020-02-26,210.15,OPEN,-7.21,-87.0,15.0,-112.0
MMM,2020-02-05,162.33,2020-10-23,183.82,2020-02-26,148.96,OPEN,-8.24,-99.0,8.0,-62.0
MMM,2020-02-05,162.33,2020-12-03,185.54,2020-02-26,148.96,OPEN,-8.24,-99.0,7.0,-58.0
ITA,2020-02-05,234.89,2020-06-27,247.01,2020-02-26,213.98,OPEN,-8.9,-107.0,15.0,-173.0
AMZN,2020-02-05,2039.87,2020-04-19,2356.05,2020-02-26,1979.59,OPEN,-2.96,-36.0,28.0,-19.0
ITA,2020-02-05,234.89,2020-06-11,242.59,2020-02-26,213.98,OPEN,-8.9,-107.0,17.0,-272.0
IXN,2020-02-05,226.47,2020-04-28,233.69,2020-02-26,210.15,OPEN,-7.21,-87.0,25.0,-226.0
UPS,2020-02-05,106.04,2020-08-11,112.48,2020-02-26,93.73,OPEN,-11.61,-139.0,11.0,-191.0
UPS,2020-02-05,106.04,2020-04-07,109.76,2020-02-26,93.73,OPEN,-11.61,-139.0,34.0,-331.0
ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,2020-02-27,6.8,OPEN,-4.9,-59.0,6.0,-13.0
ASX-AGL,2020-02-06,19.66,2020-07-11,20.86,2020-02-17,20.86,CLOSED,6.1,140.0,7.0,100.0
ASX-ORG,2020-02-06,7.9,2020-04-08,8.52,2020-02-27,7.03,OPEN,-11.01,-132.0,34.0,-140.0
ASX-NAN,2020-02-06,7.15,2020-11-16,8.68,2020-02-27,6.8,OPEN,-4.9,-59.0,7.0,-23.0
ASX-ORG,2020-02-06,7.9,2020-04-13,8.36,2020-02-27,7.03,OPEN,-11.01,-132.0,31.0,-189.0
1310.HK,2020-02-06,13.84,2020-09-16,15.09,2020-02-27,14.3,OPEN,3.32,40.0,9.0,37.0
0823.HK,2020-02-06,80.35,2020-10-11,95.56,2020-02-27,74.05,OPEN,-7.84,-94.0,8.0,-41.0
0066.HK,2020-02-06,44.5,2021-01-14,54.31,2020-02-27,44.05,OPEN,-1.01,-12.0,6.0,-5.0
2388.HK,2020-02-06,26.5,2021-02-04,34.11,2020-02-27,27.1,OPEN,2.26,27.0,6.0,8.0
0823.HK,2020-02-06,80.35,2020-11-21,97.37,2020-02-27,74.05,OPEN,-7.84,-94.0,7.0,-37.0
0006.HK,2020-02-06,56.95,2021-01-27,62.04,2020-02-27,55.85,OPEN,-1.93,-23.0,6.0,-22.0
0006.HK,2020-02-06,56.95,2020-07-12,59.56,2020-02-27,55.85,OPEN,-1.93,-23.0,13.0,-42.0
GOOG,2020-02-06,1476.23,2020-09-23,1690.43,2020-02-26,1393.18,OPEN,-5.63,-71.0,9.0,-39.0
GOOG,2020-02-06,1476.23,2020-09-08,1706.23,2020-02-26,1393.18,OPEN,-5.63,-71.0,9.0,-36.0
ITA,2020-02-06,237.63,2021-01-18,271.82,2020-02-26,213.98,OPEN,-9.95,-125.0,6.0,-69.0
ITA,2020-02-06,237.63,2020-06-06,250.94,2020-02-26,213.98,OPEN,-9.95,-125.0,17.0,-178.0
ITA,2020-02-06,237.63,2020-05-29,247.04,2020-02-26,213.98,OPEN,-9.95,-125.0,18.0,-251.0
GOOG,2020-02-06,1476.23,2020-04-19,1535.87,2020-02-26,1393.18,OPEN,-5.63,-71.0,27.0,-139.0
ASX-REA,2020-02-07,116.9,2020-08-19,153.45,2020-02-27,102.99,OPEN,-11.9,-150.0,10.0,-38.0
ASX-REA,2020-02-07,116.9,2020-08-17,144.09,2020-02-27,102.99,OPEN,-11.9,-150.0,10.0,-51.0
ASX-REA,2020-02-07,116.9,2020-05-11,129.77,2020-02-27,102.99,OPEN,-11.9,-150.0,21.0,-108.0
ASX-ANZ,2020-02-07,26.03,2020-11-09,27.51,2020-02-27,25.53,OPEN,-1.92,-24.0,7.0,-34.0
2638.HK,2020-02-07,7.86,2020-10-06,8.71,2020-02-27,7.91,OPEN,0.64,8.0,8.0,6.0
2638.HK,2020-02-07,7.86,2020-08-08,8.36,2020-02-27,7.91,OPEN,0.64,8.0,11.0,10.0
0388.HK,2020-02-07,270.6,2020-12-02,328.75,2020-02-27,260.8,OPEN,-3.62,-46.0,7.0,-17.0
0388.HK,2020-02-07,270.6,2020-08-15,310.65,2020-02-27,260.8,OPEN,-3.62,-46.0,11.0,-24.0
0753.HK,2020-02-07,6.97,2021-01-30,9.24,2020-02-27,6.39,OPEN,-8.32,-105.0,6.0,-26.0
V,2020-02-10,205.99,2020-12-25,274.44,2020-02-26,187.21,OPEN,-9.12,-144.0,5.0,-27.0
ASX-A2M,2020-02-11,14.89,2020-08-01,22.17,2020-02-27,15.75,OPEN,5.78,91.0,9.0,12.0
ASX-VCX,2020-02-12,2.53,2020-08-20,2.81,2020-02-27,2.28,OPEN,-9.88,-166.0,8.0,-89.0
ASX-NSR,2020-02-12,2.17,2020-09-28,2.43,2020-02-21,2.43,CLOSED,11.98,335.0,4.0,100.0
ASX-NSR,2020-02-12,2.17,2021-01-20,2.3,2020-02-17,2.3,CLOSED,5.99,302.0,1.0,100.0
ASX-WBC,2020-02-12,25.25,2020-12-28,27.72,2020-02-27,24.33,OPEN,-3.64,-61.0,5.0,-37.0
ASX-WBC,2020-02-12,25.25,2020-11-10,27.61,2020-02-27,24.33,OPEN,-3.64,-61.0,6.0,-39.0
ASX-AGL,2020-02-12,19.52,2020-07-16,20.71,2020-02-14,20.71,CLOSED,6.1,769.0,1.0,100.0
ASX-ORG,2020-02-12,7.69,2020-04-13,8.3,2020-02-27,7.03,OPEN,-8.58,-144.0,25.0,-108.0
ASX-CBA,2020-02-12,88.18,2020-09-20,93.76,2020-02-27,84.43,OPEN,-4.25,-71.0,7.0,-67.0
ASX-NSR,2020-02-12,2.17,2020-06-07,2.28,2020-02-13,2.28,CLOSED,5.07,inf,0.0,100.0
ASX-ORG,2020-02-12,7.69,2020-04-18,8.13,2020-02-20,8.13,CLOSED,5.72,180.0,12.0,100.0
2588.HK,2020-02-12,75.15,2020-07-24,88.1,2020-02-27,71.05,OPEN,-5.46,-92.0,9.0,-32.0
2588.HK,2020-02-12,75.15,2020-04-05,80.53,2020-02-27,71.05,OPEN,-5.46,-92.0,28.0,-76.0
2588.HK,2020-02-12,75.15,2020-07-27,86.43,2020-02-27,71.05,OPEN,-5.46,-92.0,9.0,-36.0
DLR,2020-02-12,127.05,2020-09-13,141.2,2020-02-26,130.38,OPEN,2.62,47.0,7.0,24.0
ASX-VVR,2020-02-13,2.78,2020-05-06,2.95,2020-02-27,2.76,OPEN,-0.72,-13.0,17.0,-12.0
ASX-VVR,2020-02-13,2.78,2020-09-22,3.27,2020-02-27,2.76,OPEN,-0.72,-13.0,6.0,-4.0
ASX-VVR,2020-02-13,2.78,2020-08-31,2.93,2020-02-27,2.76,OPEN,-0.72,-13.0,7.0,-13.0
ASX-ORG,2020-02-13,7.86,2020-04-19,8.31,2020-02-27,7.03,OPEN,-10.56,-190.0,21.0,-184.0
ASX-VVR,2020-02-13,2.78,2020-03-20,2.84,2020-02-17,2.84,CLOSED,2.16,136.0,11.0,100.0
MCD,2020-02-13,217.42,2020-11-24,244.01,2020-02-26,210.1,OPEN,-3.37,-65.0,5.0,-28.0
MCD,2020-02-13,217.42,2020-05-13,226.64,2020-02-26,210.1,OPEN,-3.37,-65.0,14.0,-79.0
MCD,2020-02-13,217.42,2020-12-26,236.97,2020-02-26,210.1,OPEN,-3.37,-65.0,4.0,-37.0
ASX-VVR,2020-02-14,2.83,2020-08-03,3.26,2020-02-27,2.76,OPEN,-2.47,-48.0,8.0,-16.0
ASX-VVR,2020-02-14,2.83,2020-07-22,2.98,2020-02-27,2.76,OPEN,-2.47,-48.0,8.0,-47.0
ASX-AGL,2020-02-14,20.68,2021-01-05,22.14,2020-02-27,19.51,OPEN,-5.66,-110.0,4.0,-80.0
ASX-VVR,2020-02-14,2.83,2020-03-23,2.92,2020-02-17,2.92,CLOSED,3.18,267.0,8.0,100.0
ASX-VVR,2020-02-14,2.83,2020-04-09,2.97,2020-02-27,2.76,OPEN,-2.47,-48.0,24.0,-50.0
2800.HK,2020-02-14,28.0,2020-12-30,31.21,2020-02-27,27.15,OPEN,-3.04,-59.0,4.0,-26.0
2800.HK,2020-02-14,28.0,2020-07-07,30.44,2020-02-27,27.15,OPEN,-3.04,-59.0,9.0,-35.0
V,2020-02-14,210.29,2020-12-25,282.73,2020-02-26,187.21,OPEN,-10.98,-231.0,4.0,-32.0
V,2020-02-14,210.29,2020-04-24,229.09,2020-02-26,187.21,OPEN,-10.98,-231.0,17.0,-123.0
WMT,2020-02-14,117.89,2021-01-01,130.22,2020-02-26,113.78,OPEN,-3.49,-73.0,4.0,-33.0
V,2020-02-14,210.29,2020-04-22,226.59,2020-02-26,187.21,OPEN,-10.98,-231.0,18.0,-142.0
ASX-WBC,2020-02-17,25.62,2020-11-30,28.12,2020-02-27,24.33,OPEN,-5.04,-127.0,3.0,-52.0
ASX-WBC,2020-02-17,25.62,2020-12-26,28.2,2020-02-27,24.33,OPEN,-5.04,-127.0,3.0,-50.0
ASX-ABP,2020-02-17,3.93,2021-01-13,4.16,2020-02-27,3.86,OPEN,-1.78,-45.0,3.0,-30.0
STW,2020-02-17,65.86,2020-07-11,67.34,2020-02-27,61.84,OPEN,-6.1,-154.0,7.0,-272.0
STW,2020-02-17,65.86,2020-08-05,67.58,2020-02-27,61.84,OPEN,-6.1,-154.0,6.0,-234.0
2768.HK,2020-02-17,3.1,2020-03-08,3.37,2020-02-27,3.08,OPEN,-0.65,-16.0,50.0,-7.0
2768.HK,2020-02-17,3.1,2020-03-20,3.69,2020-02-27,3.08,OPEN,-0.65,-16.0,31.0,-3.0
ASX-A2M,2020-02-18,15.75,2020-07-31,24.14,2020-02-27,15.75,OPEN,0.0,0.0,5.0,0.0
ASX-A2M,2020-02-18,15.75,2020-05-11,20.01,2020-02-27,15.75,OPEN,0.0,0.0,11.0,0.0
ASX-A2M,2020-02-18,15.75,2020-03-20,17.32,2020-02-27,15.75,OPEN,0.0,0.0,29.0,0.0
ASX-A2M,2020-02-18,15.75,2020-11-19,34.37,2020-02-27,15.75,OPEN,0.0,0.0,3.0,0.0
2638.HK,2020-02-18,7.88,2020-10-16,8.74,2020-02-27,7.91,OPEN,0.38,11.0,4.0,3.0
2638.HK,2020-02-18,7.88,2020-08-18,8.38,2020-02-27,7.91,OPEN,0.38,11.0,5.0,6.0
3808.HK,2020-02-18,15.9,2020-07-14,18.84,2020-02-27,15.58,OPEN,-2.01,-56.0,6.0,-11.0
3988.HK,2020-02-18,3.2,2020-10-27,3.55,2020-02-27,3.16,OPEN,-1.25,-35.0,4.0,-11.0
